Time,Blade,Action,Type,Interface,Origin,Source,Source User Name,Destination,Service,Application Risk,Application Name,Application Category,Access Rule Name,Resource,User,Description,
"Sep 1, 2022 3:32:05 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.67.1,,91.108.56.163,TCP_1-1024,Medium,Telegram,Instant Messaging,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:05 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.73.213,,104.18.14.176,TCP_1-1024,Low,Pinterest,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:05 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.33.170,,142.251.42.69,https,Medium,Google Ads,Web Advertisements,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:05 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.72.83,,23.10.224.88,http,Very Low,Certificate Revocation List,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://x1.c.lencr.org/,http://x1.c.lencr.org/,http://x1.c.lencr.org/",,,
"Sep 1, 2022 3:32:05 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.7.134,,edge-star-shv-02-bom1.facebook.com (31.13.79.18),https,Low,Facebook,Social Networking,Library section allowed,,,,
"Sep 1, 2022 3:32:05 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.19.0.23,,142.250.183.45,https,Medium,Google Accounts,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:05 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.5.1.21,,142.250.76.163,TCP_1-1024,Low,Google Search,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:05 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.42.101,,54.197.34.221,https,Very Low,Chartbeat,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:05 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.100.6,,180.149.59.210,http,Low,Office on Demand,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,"http://officecdn.microsoft.com/pr/7ffbc6bf-bc32-4f92-8982-f9dd17fd3114/Office/Data/v64.cab,http://officecdn.microsoft.com/pr/7ffbc6bf-bc32-4f92-8982-f9dd17fd3114/Office/Data/v64.cab",,,
"Sep 1, 2022 3:32:05 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.4.7.3,,52.219.128.152,https,Low,Amazon S3,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:05 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.37.153,,whatsapp-chatd-edge-shv-02-bom1.facebook.com (31.13.79.54),jabber,Low,WhatsApp Messenger,Instant Messaging,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:05 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.6.2.12,,13.107.42.16,https,Low,Skype,Web Conferencing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:05 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.5.1.21,,142.250.183.33,https,Medium,Google Ads,Web Advertisements,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:05 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.5.1.21,,bom12s11-in-f14.1e100.net (142.250.183.46),https,Low,Google Analytics,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:05 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.97.30,,bom07s28-in-f14.1e100.net (142.250.182.206),TCP_1-1024,Low,YouTube,Media Streams,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:04 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.8.4.189,,69.94.69.169,http,Very Low,avast! Services,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,"http://ui.ff.avast.com:80/v5/urlinfo/_MD/00CF55435208F6A800000183094F1DB0373438303133653600000182DB82989E/1662023124143,http://ui.ff.avast.com:80/v5/urlinfo/_MD/00CF55435208F6A800000183094F1DB0373438303133653600000182DB82989E/1662023124143",,,
"Sep 1, 2022 3:32:04 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.10.6.144,,40.64.66.113,https,Low,Microsoft Services,Computers / Internet,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:04 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.241.66,,whatsapp-chatd-edge-shv-01-bom1.facebook.com (157.240.16.53),TCP_1-1024,Low,WhatsApp Messenger,Instant Messaging,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:04 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.19.0.37,,59.8.32.44,UDP/52643,Unknown,Unknown Traffic,Unknown Traffic,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:04 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.42.101,,13.227.129.15,https,Low,Amazon,Shopping,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:04 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.8.181,,172.217.166.237,https,Medium,Google Accounts,Web Services Provider,Library section allowed,,,,
"Sep 1, 2022 3:32:04 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.10.6.196,,a-0001.a-msedge.net (204.79.197.200),TCP_1-1024,Low,Bing Maps,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:04 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.14.7.40,,157.240.13.14,TCP_1-1024,Low,Facebook,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:04 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.87.52.34,,14.141.188.1,http,Unknown,allawnos.com,General,VNIT allowed sites and applications computers and business added on 290921,"http://conn-service-in-03.allawnos.com/generate204,http://conn-service-in-03.allawnos.com/generate204,http://conn-service-in-03.allawnos.com/generate204,http://conn-service-in-03.allawnos.com/generate204",,,
"Sep 1, 2022 3:32:04 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.34.243,,bom07s32-in-f14.1e100.net (142.250.183.174),http,Low,Google Search,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,"http://clients3.google.com/generate_204,http://clients3.google.com/generate_204,http://clients3.google.com/generate_204",,,
"Sep 1, 2022 3:32:03 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.87.52.148,,bom12s16-in-f14.1e100.net (142.250.192.78),https,Unknown,apis.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:03 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.97.30,,bom12s16-in-f14.1e100.net (142.250.192.78),https,Unknown,suggestqueries.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:03 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.37.153,,40.126.17.131,https,Very Low,Microsoft Account,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:03 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.14.4.59,,relay-8436edeb.net.anydesk.com (92.223.88.7),http,High,AnyDesk,Remote Administration,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:03 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,192.168.11.233,,104.17.25.14,UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:03 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.5.1.32,,edge-msgr-latest-shv-01-bom1.facebook.com (157.240.16.10),TCP_1-1024,Low,Instagram,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:03 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.52.148,,bom07s33-in-f5.1e100.net (142.250.183.197),https,Medium,Google Ads,Web Advertisements,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:03 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.87.52.148,,bom12s14-in-f10.1e100.net (142.250.192.10),https,Unknown,clients6.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:03 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,192.168.12.226,,bom07s33-in-f5.1e100.net (142.250.183.197),https,Medium,Google Ads,Web Advertisements,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:03 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.19.0.40,,172.217.160.197,https,Medium,Gmail,Email,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:02 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.4.7.3,,31.13.79.12,TCP_1-1024,Low,Instagram,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:02 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.87.52.148,,bom12s17-in-f14.1e100.net (142.250.192.110),https,Unknown,contacts.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:02 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.5.0.27,,bom12s12-in-f10.1e100.net (142.250.183.74),https,Low,Google Play,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:02 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.1.75,,bom07s25-in-f10.1e100.net (172.217.174.74),https,Low,Google Play,Search Engines / Portals,Library section allowed,,,,
"Sep 1, 2022 3:32:02 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.87.52.148,,bom12s07-in-f14.1e100.net (142.250.67.174),https,Low,Google Play,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:02 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.8.4.0,,bom12s13-in-f3.1e100.net (142.250.183.99),UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:02 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.192.221,,142.250.194.35,TCP_1-1024,Low,Google Search,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:02 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.3.0.103,,52.109.12.22,https,Low,Office Online,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:02 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.27.37.153,,bom07s18-in-f4.1e100.net (172.217.166.36),https,Unknown,google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:02 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,192.168.7.47,,bom07s35-in-f14.1e100.net (142.250.66.14),https,Low,Google Play,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:02 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.65.2,,114.29.220.99,https,Medium,Cisco WebEx Meetings,Web Conferencing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:02 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.42.101,,edge-star-mini-shv-01-bom1.facebook.com (157.240.16.35),TCP_1-1024,Low,Facebook,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:02 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.10.0.84,,bom07s31-in-f5.1e100.net (142.250.183.133),https,Low,Inbox by Gmail,Email,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:02 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.87.52.148,,bom07s32-in-f14.1e100.net (142.250.183.174),https,Unknown,google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:02 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,192.168.12.226,,172.217.160.197,https,Medium,Gmail,Email,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:02 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.6.0.60,,bom07s35-in-f14.1e100.net (142.250.66.14),UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:02 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.3.228,,142.250.183.109,https,Medium,Google Accounts,Web Services Provider,Library section allowed,,,,
"Sep 1, 2022 3:32:02 PM",Application Control,Drop,Session,,gateway.vnit.ac.in,10.15.6.152,,instagram-p3-shv-02-bom1.fbcdn.net (31.13.79.63),quic,Low,Facebook,Social Networking,Library section,,,,
"Sep 1, 2022 3:32:01 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.27.37.153,,a-0003.a-msedge.net (204.79.197.203),https,Low,MSN-web,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:01 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.87.59.3,,bom12s05-in-f3.1e100.net (216.58.203.35),https,Low,Google Maps,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:01 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.75.103,,whatsapp-chatd-edge-shv-01-bom1.facebook.com (157.240.16.53),jabber,Low,WhatsApp Messenger,Instant Messaging,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:01 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,192.168.17.64,,142.250.183.214,https,Low,YouTube,Media Streams,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:01 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.6.2.11,,52.109.56.80,https,Low,Microsoft Services,Computers / Internet,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:01 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.107.7,,142.250.77.234,UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:01 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.38.94,,142.250.76.174,UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:01 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.4.7.3,,bom12s11-in-f10.1e100.net (142.250.183.42),UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:01 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.52.148,,172.217.160.197,https,Medium,Gmail,Email,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:01 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.87.59.3,,142.250.183.109,https,Medium,Google Accounts,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:01 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.59.3,,23.32.176.227,TCP_1-1024,Low,Pinterest,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:01 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.87.59.3,,142.250.183.214,https,Low,YouTube,Media Streams,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:01 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.59.3,,142.250.67.170,TCP_1-1024,Very Low,Google Maps-web api,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:01 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.10.6.196,,20.190.146.36,https,Very Low,Microsoft Account,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:01 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.87.59.3,,192.0.76.3,https,Unknown,pixel.wp.com,Web Advertisements,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:01 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.10.7.191,,142.250.192.150,https,Low,YouTube,Media Streams,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:00 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.240.121,,142.250.182.227,UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:00 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.5.9.46,,40.126.17.133,https,Very Low,Microsoft Account,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:00 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.9.51,,kul01s09-in-f78.1e100.net (216.58.196.78),UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:00 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.8.5.177,,51.104.164.114,https,Low,Microsoft Services,Computers / Internet,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:00 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.14.150,,54.169.109.4,https,Low,Yahoo! Services,Web Services Provider,Library section allowed,,,,
"Sep 1, 2022 3:32:00 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.59.3,,edge-star-mini-shv-01-bom1.facebook.com (157.240.16.35),TCP_1-1024,Low,Facebook,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:00 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.16.243.118,,17.248.162.133,https,Low,iCloud,Media Sharing,VNIT allowed sites and applications computers and business added on 290921,,,,
