Time,Creation Time,Interface Direction,Policy Rule UID,Type,Index Time,App Protocol,Policy Date,Action,ID,aggregated_log_count,Interface Name,Application ID,Layer Name,Last Update Sequence Number,Direction of Connection,Sequence Number,Source Zone,Access Rule Name,Browse Time,Marker,Number of Connections,Protocol,Application Risk,Application Category,Policy Management,Last Update Time,Destination,Application Name,Confidence Level,Last Update Time,Rule,Interface,Duration,All Application Categories,Service ID,Matched Category,Destination Country,Severity,Product Family,Blade,Source,update_count,Policy Name,Destination Zone,Database Tag,Log Server Origin,Service,Origin,Destination Port,Log Server IP,stored,layer_uuid_rule_uuid,High Level Log key,logid,sig_id,Application Signature ID,Application Description,Method,Resource,Web Client Type,Received Bytes,Packets,Client Outbound Packets,Traffic Sent Bytes,Server Inbound Packets,Server Inbound Bytes,Sent Bytes,Client Inbound Bytes,Client Inbound Packets,Client Outbound Bytes,Traffic Received Bytes,Server Outbound Packets,Server Outbound Bytes,Total Bytes,Traffic Total Bytes,Client Type OS,Number of URLs,Description,Source Port,certificate_resource,certificate_validation,Number of files,Frequency,UserCheck ID,UserCheck Reference,Log ID,UserCheck Interaction Name,User Check,Confirmation Scope,UserCheck Message to User,,
"Sep 1, 2022 3:31:37 PM",2022-09-01T10:01:37Z,inbound,4a6d8a91-6b95-4070-be89-fc5e432f6fcf,Session,2022-09-01T08:48:48Z,HTTP,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-830100000021,2,eth1-01,2989329061,Web Content,22830,Outgoing,22830,Internal,VNIT Blocked sites and apps,,@A@@B@1662019661@C@2518427,2,TCP (6) (6),Unknown,Social Networking,mgmt,1.66E+12,edge-star-shv-02-bom1.facebook.com (31.13.79.18),portal.fb.com,N/A,2022-09-01T10:01:37Z,49.18,eth1-01,5880,"Social Networking,URL Filtering",TCP_1-1024,Social Networking,Ireland,Informational,Access,URL Filtering,10.13.1.68,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),TCP_1-1024,gateway.vnit.ac.in,80,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_4a6d8a91-6b95-4070-be89-fc5e432f6fcf,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.55E+19,352,0,,,GET,"http://portal.fb.com/mobile/status.php,http://portal.fb.com/mobile/status.php",Other: Facebook,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:37 PM",2022-09-01T10:01:37Z,inbound,4a6d8a91-6b95-4070-be89-fc5e432f6fcf,Session,2022-09-01T08:48:48Z,SSLv3,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83010000001f,2,eth1-01,3044463189,Web Content,22828,Outgoing,22828,Internal,VNIT Blocked sites and apps,0,@A@@B@1662019661@C@2518425,1,TCP (6) (6),Unknown,Instant Chat,mgmt,1.66E+12,172.217.194.188,mtalk.google.com,N/A,2022-09-01T10:01:37Z,49.18,eth1-01,5880,"Instant Chat,URL Filtering",tcp-high-ports,Instant Chat,United States,Informational,Access,URL Filtering,10.13.1.68,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),tcp-high-ports,gateway.vnit.ac.in,5228,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_4a6d8a91-6b95-4070-be89-fc5e432f6fcf,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.54E+19,352,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:37 PM",2022-09-01T10:01:37Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTP,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83010000001d,50,eth1-01,237134994,Web Content,22826,Outgoing,22826,Internal,VNIT allowed sites and applications computers and business added on 290921,503,@A@@B@1662019661@C@2518423,25,TCP (6) (6),Unknown,General,mgmt,1.66E+12,129.227.195.94,allawnos.com,N/A,2022-09-01T11:32:33Z,49.17,eth1-01,5880,"General,URL Filtering",http,General,China,Informational,Access,"Application Control,URL Filtering",172.26.75.15,8,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),http,gateway.vnit.ac.in,80,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",7.37E+17,352,0,,,GET,"http://conn-service-in-03.allawnos.com/generate204,http://conn-service-in-03.allawnos.com/generate204",Other: Dalvik/2.1.0 (Linux; U; Android 12; CPH2413 Build/SKQ1.220303.001),,,,,,,,,,,,,,,,Android,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:37 PM",2022-09-01T10:01:37Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83010000001c,2,eth1-01,2900074624,Web Content,22825,Outgoing,22825,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518422,1,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,69.26.166.152,wlhrm-a-7.prod.infra.webex.com,N/A,2022-09-01T10:01:37Z,49.17,eth1-01,5880,"Business / Economy,Computers / Internet,URL Filtering",https,Business / Economy,United States,Informational,Access,URL Filtering,10.4.6.227,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.47E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:37 PM",2022-09-01T10:01:37Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83010000001a,2,eth1-01,647368126,Web Content,22823,Outgoing,22823,Internal,VNIT allowed sites and applications computers and business added on 290921,5,@A@@B@1662019661@C@2518420,2,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,172.217.167.42,googleapis.com,N/A,2022-09-01T10:01:45Z,49.17,eth1-01,5880,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,10.13.1.68,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",9.56E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:37 PM",2022-09-01T10:01:37Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-830100000019,2,eth1-01,3983059643,Web Content,22822,Outgoing,22822,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518419,1,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,170.72.33.12,wlhrm-a-2.prod.infra.webex.com,N/A,2022-09-01T10:01:37Z,49.17,eth1-01,5880,"Business / Economy,Computers / Internet,URL Filtering",https,Business / Economy,United States,Informational,Access,URL Filtering,10.4.6.227,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",2.38E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:37 PM",2022-09-01T10:01:37Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-830100000016,2,eth1-01,712776768,Web Content,22819,Outgoing,22819,Internal,VNIT allowed sites and applications computers and business added on 290921,1,@A@@B@1662019661@C@2518416,2,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,52.113.196.254,msedge.net,N/A,2022-09-01T10:01:38Z,49.17,eth1-01,5880,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.27.6.26,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.45E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:37 PM",2022-09-01T10:01:37Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83010000000f,7,eth1-01,4023215746,Web Content,22812,Outgoing,22812,Internal,VNIT allowed sites and applications computers and business added on 290921,4,@A@@B@1662019661@C@2518409,7,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,23.50.252.67,lenovo.com,N/A,2022-09-01T10:02:33Z,49.17,eth1-01,5880,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.25.98.59,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",7.14E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:37 PM",2022-09-01T10:01:37Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83010000000d,4,eth1-01,81836780,Web Content,22810,Outgoing,22810,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518407,2,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,170.72.23.1,wfram-a-1.prod.infra.webex.com,N/A,2022-09-01T10:01:37Z,49.17,eth1-01,5880,"Business / Economy,Computers / Internet,URL Filtering",https,Business / Economy,United States,Informational,Access,URL Filtering,172.27.13.56,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.43E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:37 PM",2022-09-01T10:01:37Z,outbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTP,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83010000000c,4,eth1-01,10075086,Web Content,22809,Outgoing,22809,,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518406,2,TCP (6) (6),Very Low,Network Protocols,mgmt,1.66E+12,117.18.237.29,OCSP,N/A,2022-09-01T10:02:04Z,49.17,eth1-01,5880,"Encrypts communications, Very Low Risk, Network Protocols",http,Network Protocols,Taiwan,Informational,Access,"Application Control,URL Filtering",172.25.98.59,3,Standard,,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),http,gateway.vnit.ac.in,80,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",3.15E+18,352,0,10075086:36,The Online Certificate Status Protocol (OCSP) is an Internet protocol used for obtaining the revocation status of an X.509 digital certificate. It was created as an alternative to certificate revocation lists.,GET,"http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBSRXerF0eFeSWRripTgTkcJWMm7iQQUaDfg67Y7+F8Rhvv+YXsIiGX0TkICEA5EGOLe3jbdKXTDRDr7XOU=,http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBSRXerF0eFeSWRripTgTkcJWMm7iQQUaDfg67Y7+F8Rhvv+YXsIiGX0TkICEA5EGOLe3jbdKXTDRDr7XOU=",Other: Microsoft-CryptoAPI/10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:37 PM",2022-09-01T10:01:37Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83010000000b,2,eth1-01,852817932,Web Content,22808,Outgoing,22808,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518405,1,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,170.72.149.79,wsjcm-a-10.prod.infra.webex.com,N/A,2022-09-01T10:01:37Z,49.17,eth1-01,5880,"Business / Economy,Computers / Internet,URL Filtering",https,Business / Economy,United States,Informational,Access,URL Filtering,172.27.13.56,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",3.60E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:37 PM",2022-09-01T10:01:37Z,outbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83010000000a,38,eth1-01,10074906,Web Content,22807,Outgoing,22807,,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518404,19,TCP (6) (6),Very Low,Software Update,mgmt,1.66E+12,8.241.154.126,Windows Update,N/A,2022-09-01T10:03:10Z,49.17,eth1-01,5880,"Very Low Risk, Microsoft & Office365 Services, Software Update, Web Services Provider",http,Software Update,United States,Informational,Access,"Application Control,URL Filtering",172.25.98.59,4,Standard,,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),http,gateway.vnit.ac.in,80,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.04E+19,352,4,10074906:3,Windows Update is a Microsoft tool that enables users to setup automatic updates for their products.,GET,"http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?933bec18e21abd00,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?933bec18e21abd00",Other: Microsoft-CryptoAPI/10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:37 PM",2022-09-01T10:01:37Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTP,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-830100000009,20,eth1-01,60529026,Web Content,22806,Outgoing,22806,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518403,20,TCP (6) (6),Low,Network Protocols,mgmt,1.66E+12,8.241.154.126,Windows 10 Update,N/A,2022-09-01T10:02:04Z,49.17,eth1-01,5880,"Encrypts communications, Low Risk, Network Protocols",http,Network Protocols,United States,Informational,Access,"Application Control,URL Filtering",172.25.98.59,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),http,gateway.vnit.ac.in,80,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.27E+18,352,0,60529026:2,"Windows 10 OS network traffic, it happen usually by update or upgrade.",GET,"http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?933bec18e21abd00,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?933bec18e21abd00",Other: Microsoft-CryptoAPI/10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:37 PM",2022-09-01T10:01:37Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-830100000008,25,eth1-01,2996391719,Web Content,22805,Outgoing,22805,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518402,17,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,129.227.195.79,heytapmobile.com,N/A,2022-09-01T11:00:56Z,49.17,eth1-01,5880,"Computers / Internet,URL Filtering",http,Computers / Internet,China,Informational,Access,URL Filtering,172.25.71.240,5,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),http,gateway.vnit.ac.in,80,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.62E+19,352,4,,,GET,"http://slb-apisnd-in.heytapmobile.com/getDNList,http://slb-apisnd-in.heytapmobile.com/getDNList,http://slb-apisnd-in.heytapmobile.com/getDNList",Other: okhttp/3.12.12.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:37 PM",2022-09-01T10:01:37Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-830100000007,4,eth1-01,1152942827,Web Content,22804,Outgoing,22804,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518401,2,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,170.72.100.139,wsydm-a-2.prod.infra.webex.com,N/A,2022-09-01T10:01:37Z,49.17,eth1-01,5880,"Business / Economy,Computers / Internet,URL Filtering",https,Business / Economy,United States,Informational,Access,URL Filtering,10.4.6.227,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",5.39E+17,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:37 PM",2022-09-01T10:01:37Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-830100000003,2,eth1-01,668668403,Web Content,22800,Outgoing,22800,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518397,1,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,150.253.134.70,wsjcm-a-2.prod.infra.webex.com,N/A,2022-09-01T10:01:37Z,49.17,eth1-01,5880,"Business / Economy,Computers / Internet,URL Filtering",https,Business / Economy,United States,Informational,Access,URL Filtering,172.27.13.56,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",8.41E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:37 PM",2022-09-01T10:01:37Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-830100000001,1,eth1-01,1912389320,Web Content,22798,Outgoing,22798,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518395,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,54.182.0.98,webexcontent.com,N/A,2022-09-01T10:01:37Z,49.17,eth1-01,5880,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.27.13.56,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",5.54E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:36 PM",2022-09-01T10:01:36Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-830000000026,1,eth1-01,128429114,Web Content,22796,Outgoing,22796,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518393,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,172.217.27.202,fonts.googleapis.com,N/A,2022-09-01T10:01:36Z,49.17,eth1-01,5880,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.27.4.145,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",2.99E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:36 PM",2022-09-01T10:01:36Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-830000000025,1,eth1-01,3358171803,Web Content,22795,Outgoing,22795,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2518392,1,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,bom07s31-in-f10.1e100.net (142.250.183.138),fcmtoken.googleapis.com,N/A,2022-09-01T10:01:36Z,49.17,eth1-01,5880,"Business / Economy,URL Filtering",https,Business / Economy,United States,Informational,Access,URL Filtering,172.16.241.69,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",6.30E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
